id,kai_id,threads_media_id,permalink,published_at,format,topic,topic_tag,hook_type,cta_type,cards_json,body,views,likes,replies,reposts,quotes,shares,like_rate,reply_rate,share_rate,weighted_score,snapshot_label,age_hours,collected_at
13,KAI-004,18112148296974104,https://www.threads.com/@kai.fukuen/post/DbfrwtVlrH-,2026-08-01 11:02:02,three_choice,彼の本音,恋愛占い,今、彼の中に残っている気持ち,comment,"[{""id"":3,""slug"":""empress"",""name_ja"":""女帝"",""keywords"":[""愛情"",""余裕"",""受容""],""love"":""追い立てるより、自分の生活を満たすことが関係改善につながります。""},{""id"":9,""slug"":""hermit"",""name_ja"":""隠者"",""keywords"":[""距離"",""内省"",""慎重""],""love"":""相手は一人で考える時間を必要としています。今は追わない方がよいでしょう。""},{""id"":18,""slug"":""moon"",""name_ja"":""月"",""keywords"":[""不安"",""曖昧"",""誤解""],""love"":""今は情報が不足しています。不安を事実だと決めつけないでください。""}]","別れた後、彼の中に残るのは未練だけではありません。

あなたへの愛情や安心感なのか。一人で振り返りたい気持ちなのか。それとも、不安が混ざって答えを出せない状態なのか。

A・B・Cで気になるカードを選び、🔑を置いてください。結果は返信欄に続けます。",33,2,3,0,0,0,0.06060606060606061,0.09090909090909091,0.0,0.42424242424242425,7d,170.93993166722223,2026-08-08 13:58:26
14,KAI-005,18101070176239884,https://www.threads.com/@kai.fukuen/post/Dbg3p3jARqj,2026-08-01 22:04:30,daily_tarot,関係の再評価,復縁,二人の関係を見直すとき,comment,"[{""id"":20,""slug"":""judgement"",""name_ja"":""審判"",""keywords"":[""復活"",""決断"",""連絡""],""love"":""止まっていた関係に再判断の機会が訪れます。過去への回答が出る時です。""}]","今日の1枚は「審判」。

このカードが示すのは、過去をそのまま懐かしむことではなく、一度離れたからこそ二人の関係を違う角度から見直す流れです。

彼の中でも、別れた理由やあなたとの時間が今の視点で再評価されているかもしれません。もし戻るとしても、以前と同じ関係を繰り返すのか、それとも新しい形を選べるのかが焦点になります。

今の二人に必要だと思う変化が浮かんだら、「見直し」と返信してください。",58,4,0,0,0,0,0.06896551724137931,0.0,0.0,0.06896551724137931,7d,169.84419396166666,2026-08-08 23:55:09
15,KAI-006,18388171162206550,https://www.threads.com/@kai.fukuen/post/DbhZoQ5IEZy,2026-08-02 03:01:25,daily_tarot,連絡前の感情の温度,恋愛相談,連絡する前に見たい今の温度,none,"[{""id"":14,""slug"":""temperance"",""name_ja"":""節制"",""keywords"":[""調整"",""回復"",""時間""],""love"":""急展開より、少しずつ連絡と信頼を戻す流れです。""}]","日曜日の昼。予定が途切れた瞬間に、彼へ連絡したくなることがあります。

今日の1枚は「節制」。今は勢いを抑え込むより、寂しさと本当に伝えたい気持ちを混ぜ直すタイミングです。

すぐ答えを求める言葉は重くなりやすくても、穏やかな近況なら会話の入口になることがあります。連絡の有無より、どんな温度で言葉を渡せるかが今の流れを分けそうです。",64,2,0,0,0,0,0.03125,0.0,0.0,0.03125,7d,171.01593083694445,2026-08-09 06:02:22
16,KAI-007,17889736410418481,https://www.threads.com/@kai.fukuen/post/DbiTDBQG46m,2026-08-02 11:23:47,three_choice,今週の関係の兆し,復縁,今週、彼が関係を動かす兆し,comment,"[{""id"":47,""name_ja"":""カードID 47""},{""id"":12,""slug"":""hanged_man"",""name_ja"":""吊るされた男"",""keywords"":[""停滞"",""待機"",""視点変更""],""love"":""今すぐ動かす時期ではありません。待つ間に関係の見方を変える必要があります。""},{""id"":7,""slug"":""chariot"",""name_ja"":""戦車"",""keywords"":[""前進"",""意志"",""突破""],""love"":""迷いを減らし、連絡するなら短く明確に。勢い任せは避けてください。""}]","今週、彼から二人の関係を動かす兆しはあるのでしょうか。

表向きのA・B・Cから、最初に目が止まった1枚を選んでください。選んだら「兆し」と返信してください。

それぞれのカードが示す今週の流れを、返信欄に載せています。",4,1,3,0,0,0,0.25,0.75,0.0,3.25,7d,170.65055971666666,2026-08-09 14:02:49
17,KAI-008,17899176429350418,https://www.threads.com/@kai.fukuen/post/DbjcGpWAeNy,2026-08-02 22:01:30,daily_tarot,彼が出てくる夢,恋愛占い,彼が夢に出てきた朝,none,"[{""id"":42,""name_ja"":""カードID 42""}]","目が覚めたあとも、夢の中の彼が妙に近く感じる朝があります。

今日の1枚は「カップの6」。懐かしい記憶や、心が安心していた頃へ意識が戻りやすいカードです。

夢が未来を約束するわけではありません。ただ、忘れられないのは彼だけではなく、あの頃の自分や二人の空気なのかもしれません。",37,3,0,0,0,0,0.08108108108108109,0.0,0.0,0.08108108108108109,7d,170.0025136733333,2026-08-10 00:01:39
18,KAI-009,18126918664679072,https://www.threads.com/@kai.fukuen/post/Dbj-bsVFk9f,2026-08-03 03:01:28,daily_tarot,戻る縁の力,復縁占い,戻る縁と、離れていく縁,save,"[{""id"":8,""slug"":""strength"",""name_ja"":""力"",""keywords"":[""忍耐"",""優しさ"",""自制""],""love"":""強く迫るより、感情を整えて穏やかに接する方が有効です。""}]","8月8日に向けて、ライオンズゲートという言葉を目にする時期です。

今日の1枚は「力」。縁を引き寄せるのは、強く願い続けることより、揺れる気持ちを静かに受け止める強さだと伝えています。

まだつながる縁なら、無理に追わなくても対話の余地が残ります。離れていく縁なら、執着より先に自分の心を守る感覚が戻ってきます。

8日まで気持ちが揺れたときに読み返せるよう、この投稿を残しておいてください。",14,1,0,0,0,0,0.07142857142857142,0.0,0.0,0.07142857142857142,7d,173.95736553833333,2026-08-10 08:58:54
19,KAI-010,18011889725740014,https://www.threads.com/@kai.fukuen/post/Dbk1VwlFrgY,2026-08-03 11:01:55,three_choice,音信不通の連絡契機,音信不通,彼が次に連絡するきっかけ,comment,"[{""id"":1,""slug"":""magician"",""name_ja"":""魔術師"",""keywords"":[""行動"",""連絡"",""実現""],""love"":""待つだけでなく、小さなきっかけを作ることで状況が動きます。""},{""id"":29,""name_ja"":""カードID 29""},{""id"":53,""name_ja"":""カードID 53""}]","音信不通の彼が、次に連絡するとしたら何がきっかけになるのでしょうか。

表向きのA・B・Cから、気になる1枚を選んでください。選んだら「きっかけ」と返信してください。

連絡が動きやすい場面と、今の停滞の意味を返信欄で読みます。",24,2,4,0,0,0,0.08333333333333333,0.16666666666666666,0.0,0.75,7d,171.75492956305555,2026-08-10 14:47:13
20,KAI-011,18083346293263591,https://www.threads.com/@kai.fukuen/post/DbmA39Zj5Ms,2026-08-03 22:01:20,daily_tarot,朝に戻る未練,復縁,朝になると彼を思い出す理由,none,"[{""id"":48,""name_ja"":""カードID 48""}]","昨日は平気だったのに、朝になると彼を思い出す。そんな日があります。

今日の1枚は「カップのクイーン」。静かな時間ほど、普段は抑えている感情に気づきやすいことを示します。

気持ちが逆戻りしたのではありません。忘れようとして隠れていた寂しさが、朝の余白に浮かんできただけかもしれません。",52,1,0,0,0,0,0.019230769230769232,0.0,0.0,0.019230769230769232,7d,170.03740203222222,2026-08-11 00:03:35
21,KAI-012,17976489453119534,https://www.threads.com/@kai.fukuen/post/DbmjOeNFlXL,2026-08-04 03:01:24,daily_tarot,関係の負担と釣り合い,恋愛相談,二人の負担は釣り合っている？,save,"[{""id"":11,""slug"":""justice"",""name_ja"":""正義"",""keywords"":[""判断"",""公平"",""因果""],""love"":""希望だけでなく、相手の行動と過去の事実を冷静に見てください。""}]","今日の1枚は「正義」。

二人の関係を続けるために、片方だけが我慢したり、連絡や歩み寄りを一方的に背負ったりしていないでしょうか。

正義が映すのは、好きな気持ちの強さだけではなく、与えるものと受け取るものの釣り合いです。復縁を考えるなら、以前と同じ負担へ戻るのではなく、二人とも無理なく向き合える関係かどうかが大切になります。

気持ちが相手中心になったとき、読み返せるよう保存しておいてください。",34,1,0,0,0,0,0.029411764705882353,0.0,0.0,0.029411764705882353,7d,171.2037147863889,2026-08-11 06:13:37
22,KAI-013,18243725977309141,https://www.threads.com/@kai.fukuen/post/DbnaMBfGyTL,2026-08-04 11:02:21,three_choice,8月8日までの表面化,タロット占い,8月8日までに表面化すること,comment,"[{""id"":6,""slug"":""lovers"",""name_ja"":""恋人"",""keywords"":[""選択"",""調和"",""惹かれ合い""],""love"":""気持ちは残っています。ただし、同じ問題を繰り返さない選択が必要です。""},{""id"":13,""slug"":""death"",""name_ja"":""死神"",""keywords"":[""終了"",""変化"",""再生""],""love"":""元の関係へ戻るのではなく、古い関係を終えて作り直すことが必要です。""},{""id"":38,""name_ja"":""カードID 38""}]","ライオンズゲートがピークとされる8月8日までに、二人の関係では何が表へ出てくるのでしょうか。

表向きのA・B・Cから、直感で1枚選んでください。選んだら「8」と返信してください。

近づく流れ、終わる流れ、向き合う流れを返信欄で読みます。",39,2,5,0,0,0,0.05128205128205128,0.1282051282051282,0.0,0.5641025641025641,7d,169.9898728397222,2026-08-11 13:01:44
23,KAI-014,18071387744711401,https://www.threads.com/@kai.fukuen/post/Dbol8h8D5ub,2026-08-04 22:03:43,daily_tarot,朝に隠せない喪失感,復縁,朝は平気なふりができない,none,[],"夜は何とか気持ちを紛らわせても、目が覚めた瞬間に別れた現実が戻ってくる朝があります。

今日の1枚は「カップの5」。失ったものへ意識が向き、まだ残っているものが見えにくくなるカードです。

朝に苦しくなるのは、前へ進めていないからではありません。静かな時間に、隠していた寂しさがそのまま現れているだけかもしれません。",44,2,0,0,0,0,0.045454545454545456,0.0,0.0,0.045454545454545456,7d,175.14742654055553,2026-08-12 05:12:34
24,KAI-015,17907226203285930,https://www.threads.com/@kai.fukuen/post/DbpICViAOks,2026-08-05 03:01:35,poll,音信不通で苦しい理由,音信不通,苦しいのは「返事がない」「理由が分からない」どっち？,comment,[],"返事が来ないことそのものが苦しい人もいれば、なぜ離れたのか分からないままなのが苦しい人もいます。

今の気持ちに近い方を教えてください。
A：返事がない
B：理由が分からない",62,1,0,0,0,0,0.016129032258064516,0.0,0.0,0.016129032258064516,7d,170.1831657211111,2026-08-12 05:12:35
25,KAI-016,18104424635149374,https://www.threads.com/@kai.fukuen/post/Dbp--geoOVw,2026-08-05 11:02:21,three_choice,彼が言えずにいること,復縁占い,今、彼があなたに言えずにいること,comment,[],"連絡がない時間にも、彼の中に言葉になっていない気持ちはあるのでしょうか。

A・B・Cから、今いちばん気になる1枚を選んでください。選んだら「言葉」と返信してください。

彼が隠していること、迷っていること、抑えている本音を返信欄で読みます。",2,1,3,0,0,0,0.5,1.5,0.0,6.5,7d,171.75736090833334,2026-08-12 14:47:47
26,KAI-017,17864590590646798,https://www.threads.com/@kai.fukuen/post/DbrKc4tCbBy,2026-08-05 22:01:08,daily_tarot,待つことをやめられない朝,復縁,諦めたいのに、まだ待ってしまう朝,none,[],"もう期待しないと決めたのに、朝になるとスマホを確認してしまう。そんな自分を責めたくなる日があります。

今日の1枚は「吊るされた男」。動けない時間の中で、これまでとは違う見方が生まれるカードです。

待ってしまう気持ちを無理に消すより、その間に何を失い、何を守りたいのかが少しずつ見えてくるかもしれません。",20,0,1,0,0,0,0.0,0.05,0.0,0.2,7d,175.31158730083334,2026-08-13 05:19:50
27,KAI-018,18095656502457043,https://www.threads.com/@kai.fukuen/post/DbrszH4nCaW,2026-08-06 03:01:19,daily_tarot,連絡前に最後の会話を確認,恋愛相談,連絡する前に確認したい「最後の会話」,save,[],"今日の1枚は「正義」。

連絡したい気持ちが強いと、最後の会話で何が起きたかより、今すぐ返事が欲しい気持ちが先に出ることがあります。

最後に彼が言ったこと、自分が伝え切れなかったこと、同じ話題で何度もすれ違っていなかったか。送る前に一度見直すと、連絡の目的が「不安を消すため」なのか「会話を戻すため」なのかが見えやすくなります。

衝動的に送りたくなったとき、見返せるよう保存しておいてください。",25,1,0,0,0,0,0.04,0.0,0.0,0.04,7d,170.30861973666666,2026-08-13 05:19:50
28,KAI-019,17911287246438848,https://www.threads.com/@kai.fukuen/post/DbsjuDmnDAO,2026-08-06 11:01:52,three_choice,停滞を終わらせる契機,恋愛占い,二人の停滞を終わらせるきっかけ,comment,[],"止まったままに見える二人の関係は、何をきっかけに動き始めるのでしょうか。

A・B・Cから、直感で1枚選んでください。選んだら「きっかけ」と返信してください。

自然な転換、避けられない変化、新しい始まりのどれが近いかを返信欄で読みます。",58,2,5,0,0,0,0.034482758620689655,0.08620689655172414,0.0,0.37931034482758624,7d,171.77452616944444,2026-08-13 14:48:20
29,KAI-021,18411215506159178,https://www.threads.com/@kai.fukuen/post/DbuUaR8DUd4,2026-08-07 03:25:55,poll,彼のSNSとの距離,恋愛相談,彼のSNS、見てしまう？見ないようにしてる？,comment,[],"彼の今を知りたくて見てしまう人も、見た後につらくなるから避けている人もいます。

見に行くたび気持ちが揺れるのか、見ない時間の方が苦しいのか。SNSとの距離にも、今の心の状態が表れます。

今のあなたに近い方はどちらですか？
A：見てしまう
B：見ないようにしてる",13,2,0,0,0,0,0.15384615384615385,0.0,0.0,0.15384615384615385,7d,169.8146332866667,2026-08-14 05:14:47
30,KAI-022,18106670651152524,https://www.threads.com/@kai.fukuen/post/DbvIgnHoBoQ,2026-08-07 11:01:49,three_choice,彼の中の気持ちの変化,復縁占い,彼の中で変わり始めている気持ち,comment,[],"見えないところで、彼の気持ちはどのように変わり始めているのでしょうか。

A・B・Cから、最初に目が止まった1枚を選んでください。選んだら「変化」と返信してください。

終わらせる変化、整える変化、希望へ向かう変化を返信欄で読みます。",18,1,3,0,0,0,0.05555555555555555,0.16666666666666666,0.0,0.7222222222222222,7d,171.66489001,2026-08-14 14:41:43
31,KAI-023,17921819766417364,https://www.threads.com/@kai.fukuen/post/DbwUCo2CXmn,2026-08-07 22:01:11,daily_tarot,8月8日に決めること,復縁,8月8日、願う前に決めたいこと,save,[],"8月8日を特別な日として願いをかけたくなる人もいるかもしれません。

今日の1枚は「力」。このカードが示すのは、相手を動かす強さではなく、自分の不安や衝動を扱う静かな強さです。

「彼に戻ってきてほしい」と願う前に、戻った二人がどんな関係でありたいのかを決める。願いを現実へ近づけるなら、そこが最初の一歩になります。

気持ちが揺れたときに戻れるよう、今日の決意と一緒に保存しておいてください。",24,2,0,0,0,0,0.08333333333333333,0.0,0.0,0.08333333333333333,7d,169.0440353875,2026-08-14 23:03:49
32,KAI-024,17954850492212428,https://www.threads.com/@kai.fukuen/post/Dbw2Xc6FXdc,2026-08-08 03:01:09,daily_tarot,特別な日に強まる期待,恋愛相談,特別な日ほど、連絡を期待してしまう,none,[],"何かが起こりそうな日ほど、通知が来るたびに彼ではないかと期待してしまいます。

今日の1枚は「月」。希望と不安が混ざると、まだ起きていないことまで大きく感じやすいカードです。

今日連絡があるかどうかだけで、二人の縁すべてが決まるわけではありません。期待してしまう自分を責めず、見えている事実と想像を分けて受け止めたい日です。",52,7,0,0,0,0,0.1346153846153846,0.0,0.0,0.1346153846153846,7d,169.95552622583332,2026-08-15 04:58:29
33,KAI-025,18334957603253007,https://www.threads.com/@kai.fukuen/post/DbxtUG_IH_D,2026-08-08 11:02:10,three_choice,8月8日からの二人の流れ,タロット占い,8月8日から動き始める二人の流れ,comment,[],"8月8日を境に、二人の間ではどんな流れが動き始めるのでしょうか。

A・B・Cから、直感で1枚選んでください。選んだら「8」と返信してください。

見直し、選択、心が通う流れのどれが近いかを返信欄で読みます。",7,2,3,0,0,0,0.2857142857142857,0.42857142857142855,0.0,2.0,7d,168.9328537413889,2026-08-15 11:58:08
34,KAI-026,17965261191151202,https://www.threads.com/@kai.fukuen/post/Dby41MfGRcG,2026-08-08 22:01:09,daily_tarot,特別な日に何もなかった後,復縁,昨日何も起きなかったあなたへ,none,[],"期待していた日が何もないまま終わると、自分だけが取り残されたように感じることがあります。

今日の1枚は「隠者」。外で起きた出来事の数ではなく、自分の中にある本当の答えを静かに探すカードです。

昨日連絡がなかったことは、あなたの願いに価値がないという意味ではありません。特別な日の結果から少し離れると、これから何を大切にしたいかが見えやすくなります。",19,1,0,0,0,0,0.05263157894736842,0.0,0.0,0.05263157894736842,7d,169.00114509222223,2026-08-15 23:01:13
35,KAI-027,18093698585437787,https://www.threads.com/@kai.fukuen/post/DbzbKn4jW3G,2026-08-09 03:01:08,poll,復縁したい理由,復縁,復縁したい理由は「彼が好き」「後悔が残る」どっち？,comment,[],"彼だからもう一度一緒にいたい気持ちと、やり直せなかったことへの後悔。似ているようで、心の向いている先は少し違います。

今のあなたに近い方はどちらですか？
A：彼が好き
B：後悔が残る",57,3,8,0,0,0,0.05263157894736842,0.14035087719298245,0.0,0.6140350877192982,7d,170.04001985972224,2026-08-16 05:03:32
36,KAI-028,18618091033010382,https://www.threads.com/@kai.fukuen/post/Db0SHq6GzG1,2026-08-09 11:02:05,three_choice,彼が思い出す瞬間,復縁占い,次に彼があなたを思い出す瞬間,comment,[],"彼は次に、どんな瞬間にあなたとの時間を思い出すのでしょうか。

A・B・Cから、気になる1枚を選んでください。選んだら「瞬間」と返信してください。

感情が動く時、急な出来事、明るい記憶のどれが近いかを返信欄で読みます。",7,2,4,0,0,0,0.2857142857142857,0.5714285714285714,0.0,2.571428571428571,7d,168.9573464925,2026-08-16 11:59:31
37,KAI-029,18086697947660302,https://www.threads.com/@kai.fukuen/post/Db1do5MGyGn,2026-08-09 22:01:15,daily_tarot,静かな朝に戻る二人の記憶,復縁,静かな朝、二人だった時間を思い出す,none,[],"静かな朝は、二人で過ごした時間の空気まで思い出してしまうことがあります。

今日の1枚は「カップのクイーン」。言葉にしなくても大切にしていた感情が、静かな時間に浮かぶカードです。

思い出すのは弱さではありません。今も心に残る優しさと、当時は我慢していたことの両方を受け止める朝になりそうです。",47,1,0,0,0,0,0.02127659574468085,0.0,0.0,0.02127659574468085,72h,79.30979088194445,2026-08-13 05:19:50
38,KAI-030,18603451756033816,https://www.threads.com/@kai.fukuen/post/Db1_-TIkYdL,2026-08-10 03:01:17,daily_tarot,同じ問題を繰り返さない判断,恋愛相談,戻れたら、本当に同じ問題は起きない？,save,[],"今日の1枚は「皇帝」。

復縁できるかだけを考えていると、戻った後の二人のルールや責任が見えにくくなります。

連絡の頻度、約束の扱い、感情的になった時の向き合い方。以前と同じ問題を防ぐには、気持ちだけでなく関係を支える現実的な土台が必要です。

戻ることより、戻った後を考えたくなった時に読み返せるよう保存しておいてください。",52,1,0,0,0,0,0.019230769230769232,0.0,0.0,0.019230769230769232,72h,74.30927818944446,2026-08-13 05:19:51
39,KAI-031,18109793009007578,https://www.threads.com/@kai.fukuen/post/Db225rSIF7J,2026-08-10 11:02:00,three_choice,彼から見える次のサイン,恋愛占い,彼から次に見せてくるサイン,comment,[],"彼の気持ちが動く時、次にどんなサインとして表れるのでしょうか。

A・B・Cから、直感で1枚選んでください。選んだら「サイン」と返信してください。

会話の入口、遠くからの確認、はっきりした行動を返信欄で読みます。",10,0,3,0,0,0,0.0,0.3,0.0,1.2,72h,75.77238389777779,2026-08-13 14:48:20
